Table	Column	Datatype	Offset	Length	Description
PO2_POLns	QTY_RECV_NOW	NUMBER		14.3	Qty Received Now
PO2_POLns	RECV_NOW_COST	NUMBER		14.3	Receive Now Cost
PO2_POLns	PREV_INVOICED	NUMBER		14.3	Invoiced Previously
PO2_POLns	INVOICE_NOW	NUMBER		14.3	Invoice Now
PO2_POLns	REAL_QTY_ORDERED	NUMBER		14.3	Real Qty Ordered
PO2_POLns	QTY_BO	NUMBER		14.3	Quantity Backordered
PO2_POLns	RECVD_PREV_EXT	NUMBER		14.3	Received Previously Extension
PO2_POLns	RECV_NOW_EXT	NUMBER		14.3	Receive Now Extension
PO2_POLns	INV_PREV_EXT	NUMBER		14.3	Invoiced Previously Extension
PO2_POLns	INV_NOW_EXT	NUMBER		14.3	Invoice Now Extension
PO2_POLns	INV_NOW_COST	NUMBER		14.3	Invoice Now Cost
PO2_POLns	CTN_WT	NUMBER		14.3	Carton Weight
PO2_POLns	COMBO_QTY	NUMBER		14.3	Combo Qty
PO2_POLns	SELL_QTY_PER	NUMBER		14.3	Sell Qty Per UM
PO2_POLns	SELL_PRICE	NUMBER		14.3	Sell Price
PO2_POLns	STND_UNIT_COST	NUMBER		14.3	PO2 Unused 3
PO2_POLns	STND_COST_QTY_PER	NUMBER		14.3	Std Cost Qty per UM
PO2_POLns	NUM_STORAGE_MTH	NUMBER		14.3	
PO2_POLns	PO2_UNUSED_4	NUMBER		14.3	PO2 Unused 4
PO2_POLns	PO2_UNUSED_5	NUMBER		14.3	PO2 Unused 5
PO2_POLns	PO2_UNUSED_6	NUMBER		14.3	PO2 Unused 6
Keys :					
"Primary Key: PO_DIV, PO_NUM, LINE_NUM"					
"Alternate Key 1: CUST_DIV, CUST_CODE, ITEM_CODE, PO_DIV, PO_NUM, SALES_ORDER_LINE_NUM, LINE_NUM"					
					
Table : PO3_POShip					
PO3_POShip	CTN_LABEL_ITEM_CODE	CHAR	1	1	"Carton Label Format Code (Ord# @ 166,9)"
PO3_POShip	EXPORTED_TO_SHIP	CHAR	2	1	Exported to Shipping System
PO3_POShip	WHSE_CODE	CHAR	3	4	Ship-to whse for PO printing
PO3_POShip	ORDER_LINE_NUM	CHAR	7	3	S/O line number (blank for general inst)
PO3_POShip	SEQ_NUM	CHAR	10	1	Sequence number (Blank for general inst)
PO3_POShip	LOC_TYPE	CHAR	11	1	Location type
PO3_POShip	LOC_CODE	CHAR	12	4	Ship to
PO3_POShip	ATTN_NAME	CHAR	16	30	Attn
PO3_POShip	LOC_ADDR_1	CHAR	46	30	Address line #1
PO3_POShip	LOC_ADDR_2	CHAR	76	30	Address line #2
PO3_POShip	LOC_CITY	CHAR	106	16	City
PO3_POShip	LOC_ST	CHAR	122	2	State
PO3_POShip	LOC_ZIP_CODE	CHAR	124	9	Zip code
PO3_POShip	FOB	CHAR	133	1	F.O.B.
PO3_POShip	HOW_TO_SHIP_CODE	CHAR	134	1	How to ship
PO3_POShip	INSIDE_DELIVERY	CHAR	135	15	Inside delivery
PO3_POShip	SHIP_VIA_CODE	CHAR	150	1	Ship via
PO3_POShip	SHIP_WITH	CHAR	151	15	Ship with
PO3_POShip	PO_DIV	CHAR	166	2	"S/O no. & "" "" or P/O no."
PO3_POShip	PO_NUM	CHAR	168	7	
PO3_POShip	MARK_FOR	CHAR	175	35	Mark for
PO3_POShip	SHIP_VIA_DESC	CHAR	210	15	Ship via description
PO3_POShip	COMP_NAME_TO_SHIP_TO	CHAR	225	35	Company name to shipto
PO3_POShip	COST_CODE	CHAR	260	9	Cost Code (Center/Dept)
PO3_POShip	STAX_CODE	CHAR	269	10	Sales Tax Code
PO3_POShip	TAX	CHAR	279	1	Tax?
PO3_POShip	CARTON_LABEL_2	CHAR	280	1	
PO3_POShip	NUMBER_CARTON_2ND_LBL	CHAR	281	4	
PO3_POShip	VENDOR_DIV	CHAR	285	2	
PO3_POShip	VENDOR_CODE	CHAR	287	8	
PO3_POShip	PLANT_CODE	CHAR	295	4	
PO3_POShip	EMAIL_ADDRESS	CHAR	299	40	
PO3_POShip	DROP_SHIP	CHAR	339	1	
PO3_POShip	WILL_CALL	CHAR	340	1	
PO3_POShip	SHIP_ACCT_NUM	CHAR	341	6	
PO3_POShip	ACCT_NUM	CHAR	347	15	Account number
PO3_POShip	BILL_M	CHAR	362	1	Method payment
PO3_POShip	SHIPPER_ID	CHAR	363	20	Shipper ID
PO3_POShip	LOC_COUNTRY	CHAR	383	2	
PO3_POShip	PO3_UNUSED_1	CHAR	385	44	Carton Label Format Code 2
PO3_POShip	SHIP_QTY	NUMBER		14.3	Quantity to ship
PO3_POShip	NUM_OF_LABELS	NUMBER		14.3	Number of Labels
PO3_POShip	RECVD_TO_DATE	NUMBER		14.3	Received to Date
PO3_POShip	RECV_NOW_AMT	NUMBER		14.3	Receive Now Amount
Keys :					
"Primary Key: PO_DIV, PO_NUM, ORDER_LINE_NUM, SEQ_NUM"					
					
Table : PO7_POReceive					
PO7_POReceive	PO_DIV	CHAR	1	2	P/O number
PO7_POReceive	PO_NUM	CHAR	3	7	
PO7_POReceive	AP_INV_NUM	CHAR	10	10	A/P invoice number
PO7_POReceive	PO_LINE_NUM	CHAR	20	3	P/O line number
PO7_POReceive	SHIP_TO_SEQ_CODE	CHAR	23	1	Ship to seq code
PO7_POReceive	PROD_CODE	CHAR	24	3	Product code
PO7_POReceive	COST_OF_SALE_GL_NUM	CHAR	27	12	Cost of Sale account
PO7_POReceive	RECEIPT_DATE	DATE	39	6	Receipt date
PO7_POReceive	FY	CHAR	45	4	Fiscal year
PO7_POReceive	ACCTPD	CHAR	49	2	Accounting period
PO7_POReceive	FRT_AMT	CHAR	51	11	Freight amount in numeric form
PO7_POReceive	IS_GL_ACCT_AWIP_ACCT	CHAR	62	1	Is G/L account a WIP account?
PO7_POReceive	GL_PROD_CD	CHAR	63	3	
PO7_POReceive	SEQUENCE_NUM_FTF	CHAR	66	3	
PO7_POReceive	ADDL_GL_ACCT_NUM	CHAR	69	12	
PO7_POReceive	ADDL_GL_ACCT_NUM2	CHAR	81	12	
PO7_POReceive	CIG_PLUS	CHAR	93	1	
PO7_POReceive	FRT_ON_AP	CHAR	94	1	
PO7_POReceive	LOT_ORDER_LINE	CHAR	95	1	
PO7_POReceive	VEND_DIV	CHAR	96	2	Vendor Code
PO7_POReceive	VEND_CODE	CHAR	98	8	
PO7_POReceive	PLANT_CODE	CHAR	106	4	Plant code
PO7_POReceive	CUST_DIV	CHAR	110	2	Customer code
PO7_POReceive	CUST_CODE	CHAR	112	8	
PO7_POReceive	ITEM_CODE	CHAR	120	10	Form code
PO7_POReceive	PO7_UNUSED_1	CHAR	130	1	
PO7_POReceive	RECV_NOW_AMT	NUMBER		14.3	Receive now amount
PO7_POReceive	RECV_NOW_COST	NUMBER		14.3	Receive Now Cost
PO7_POReceive	RECV_NOW_EXT	NUMBER		14.3	Receive Now Extension
PO7_POReceive	BO_AMT	NUMBER		14.3	Backorder Amount
PO7_POReceive	INV_NOW_AMT	NUMBER		14.3	Invoice Now Amount
PO7_POReceive	INV_NOW_COST	NUMBER		14.3	Invoice Now Cost
PO7_POReceive	INV_NOW_EXT	NUMBER		14.3	Invoice Now Extension
PO7_POReceive	ADDL_GL_AMT_1	NUMBER		14.3	Additional GL Amount 1
PO7_POReceive	ADDL_GL_AMT_2	NUMBER		14.3	Additional GL Amount 2
PO7_POReceive	INVOICE_NOW_EXT	NUMBER		14.3	Invoice Now Extension
PO7_POReceive	GST_TAX	NUMBER		14.3	PO7 Unused 2
PO7_POReceive	PST_TAX	NUMBER		14.3	PO7 Unused 3
PO7_POReceive	QST_TAX	NUMBER		14.3	PO7 Unused 4
Keys :					
"Primary Key: PO_DIV, PO_NUM, AP_INV_NUM, PO_LINE_NUM, SHIP_TO_SEQ_CODE"					
"Alternate Key 1: AP_INV_NUM, PO_DIV, PO_NUM, PO_LINE_NUM, SHIP_TO_SEQ_CODE"					
					
Table : POB_POGrpRptVend					
POB_POGrpRptVend	VEND_DIV	CHAR	1	2	Vendor Number
POB_POGrpRptVend	VEND_CODE	CHAR	3	8	
POB_POGrpRptVend	PLANT_CODE	CHAR	11	4	Plant Code
POB_POGrpRptVend	PROD_CODE	CHAR	15	3	Product Code
POB_POGrpRptVend	LEFT_RIGHT	CHAR	18	8	Left-right
POB_POGrpRptVend	TOP_BOTTOM	CHAR	26	8	Top-bottom
POB_POGrpRptVend	PLYS	CHAR	34	2	Plys
POB_POGrpRptVend	PO_NUM_CUST_DIV	CHAR	36	2	P/O number/Customer number
POB_POGrpRptVend	PO_NUM_CUST_CODE	CHAR	38	8	
POB_POGrpRptVend	LINE_NUM_ITEM_CODE	CHAR	46	10	Line number/Form number
POB_POGrpRptVend	QTY	NUMBER		14.3	Quantity
POB_POGrpRptVend	EXT	NUMBER		14.3	Extension
POB_POGrpRptVend	TF_COST	NUMBER		14.3	Cost
Keys :					
"Primary Key: VEND_DIV, VEND_CODE, PLANT_CODE, PROD_CODE, LEFT_RIGHT, TOP_BOTTOM, PLYS, PO_NUM_CUST_DIV, PO_NUM_CUST_CODE, LINE_NUM_ITEM_CODE"					
"Alternate Key 1: PROD_CODE, LEFT_RIGHT, TOP_BOTTOM, PLYS, PO_NUM_CUST_DIV, PO_NUM_CUST_CODE, LINE_NUM_ITEM_CODE"					
					
Table : POE_POCmnt					
POE_POCmnt	PO_DIV	CHAR	1	2	Purchase order number
POE_POCmnt	PO_NUM	CHAR	3	7	
POE_POCmnt	PO_LINE_NUM	CHAR	10	3	"P/O line setup on, or blanks for header"
POE_POCmnt	PRINT_LINE	CHAR	13	1	Print line?
POE_POCmnt	TF_COMMENT	CHAR	14	60	Comment
POE_POCmnt	POE_UNUSED_1	CHAR	74	6	
Keys :					
"Primary Key: PO_DIV, PO_NUM, PO_LINE_NUM"					
					
Table : POF_CartonLabel					
POF_CartonLabel	CTN_LABEL_TYPE	CHAR	1	1	Type of Carton Label
POF_CartonLabel	SHIP_FROM_CODE	CHAR	2	4	Ship from code
POF_CartonLabel	ORDER_DIV	CHAR	6	2	
POF_CartonLabel	ORDER_NUM	CHAR	8	6	
POF_CartonLabel	ORDER_LINE_NUM	CHAR	14	3	Order line number
POF_CartonLabel	CUST_DIV	CHAR	17	2	Customer Number
POF_CartonLabel	CUST_CODE	CHAR	19	8	
POF_CartonLabel	ITEM_CODE	CHAR	27	10	Form Number
POF_CartonLabel	SHIPPING_PT	CHAR	37	2	Shipping Point
POF_CartonLabel	SHIP_FROM_VEND_DIV	CHAR	39	2	Ship From Vdr
POF_CartonLabel	SHIP_FROM_VEND_CODE	CHAR	41	8	
POF_CartonLabel	SHIP_FROM_PLANT_CODE	CHAR	49	4	Plant
POF_CartonLabel	SHIP_FROM_NAME	CHAR	53	35	Name
POF_CartonLabel	SHIP_FROM_ADDR_1	CHAR	88	35	Ship from Addr1
POF_CartonLabel	SHIP_FROM_ADDR_2	CHAR	123	35	Ship from Addr2
POF_CartonLabel	SHIP_FROM_ADDR_3	CHAR	158	35	Ship from Addr3
POF_CartonLabel	SHIP_TO_CUST_DIV	CHAR	193	2	Ship To Customer
POF_CartonLabel	SHIP_TO_CUST_CODE	CHAR	195	8	
POF_CartonLabel	LOC_CODE	CHAR	203	4	Ship to customer location
POF_CartonLabel	LOC_DESC	CHAR	207	35	Ship to Name
POF_CartonLabel	MARK_FOR	CHAR	242	35	Mark For
POF_CartonLabel	LOC_ADDR_1	CHAR	277	35	Ship to Addr1
POF_CartonLabel	LOC_ADDR_2	CHAR	312	35	Ship to Addr2
POF_CartonLabel	LOC_ADDR_3	CHAR	347	35	Ship to Addr3
POF_CartonLabel	LOC_ATTENTION	CHAR	382	30	Attn
POF_CartonLabel	LEFT_RIGHT	CHAR	412	8	Left-Rght
POF_CartonLabel	TOP_BOTTOM	CHAR	420	8	Top-Botm
POF_CartonLabel	PLYS	CHAR	428	2	#Parts
POF_CartonLabel	REV_DATE	CHAR	430	6	Rev Date
POF_CartonLabel	TF_DESC	CHAR	436	40	Description
POF_CartonLabel	SPER_TO_ORDER_FROM	CHAR	476	4	Salesperson to reorder from
POF_CartonLabel	RO_FROM	CHAR	480	50	Reorder From
POF_CartonLabel	CUST_PO	CHAR	530	15	Customer P/O#
POF_CartonLabel	FACTORY_JOB_NUM	CHAR	545	12	Factory Job#
POF_CartonLabel	SHIP_DATE	DATE	557	6	Date Shipped
POF_CartonLabel	BEG_ITEM_NUM	CHAR	563	9	Beginning Form#
POF_CartonLabel	PRINT_END_ITEM_NUM	CHAR	572	1	Print Ending Form Number?
POF_CartonLabel	PO_CODE_FROM_ORD_LN	CHAR	573	1	P/O code from order line
POF_CartonLabel	PRINTED_FLAG	CHAR	574	1	Printed? P=yes
POF_CartonLabel	PACK	CHAR	575	12	Pack
POF_CartonLabel	SHIP_TO_CODE	CHAR	587	1	Ship to Code
POF_CartonLabel	ORDERED_BY	CHAR	588	20	Ordered By
POF_CartonLabel	POF_UNUSED_1	CHAR	608	1	
POF_CartonLabel	QTY_PER_CTN	NUMBER		14.3	Quantity/Carton
POF_CartonLabel	NUM_LABELS	NUMBER		14.3	Number of Labels
POF_CartonLabel	CTN_WT	NUMBER		14.3	Carton Weight
POF_CartonLabel	BEG_CTN_NUM	NUMBER		14.3	Beginning Carton Number
POF_CartonLabel	END_CTN_NUM	NUMBER		14.3	Ending Carton Number
Keys :					
"Primary Key: CTN_LABEL_TYPE, SHIP_FROM_CODE, ORDER_DIV, ORDER_NUM, ORDER_LINE_NUM, CUST_DIV, CUST_CODE, ITEM_CODE, SHIPPING_PT"					
					
Table : POG_BOFill					
POG_BOFill	LOC_CODE	CHAR	1	4	Location code
POG_BOFill	CUST_DIV	CHAR	5	2	Item Customer Number
POG_BOFill	CUST_CODE	CHAR	7	8	
POG_BOFill	ITEM_CODE	CHAR	15	10	Item Number
POG_BOFill	RECEIPT_DATE	DATE	25	6	Receipt date
POG_BOFill	SEQ_NUM	CHAR	31	3	Sequence Number
POG_BOFill	AUDIT_NUM	CHAR	34	6	Receipt Audit Control Number
POG_BOFill	PO_DIV	CHAR	40	2	P/O number
POG_BOFill	PO_NUM	CHAR	42	7	
POG_BOFill	PO_LINE_NUM	CHAR	49	3	P/O line number
POG_BOFill	VEND_DIV	CHAR	52	2	Vendor code
POG_BOFill	VEND_CODE	CHAR	54	8	
POG_BOFill	PLANT_CODE	CHAR	62	4	Vendor Plant
POG_BOFill	RECVD_QTY	NUMBER		14.3	Received Quantity
POG_BOFill	RECVD_COST_EXT	NUMBER		14.3	Received Cost Ext
Keys :					
"Primary Key: LOC_CODE, CUST_DIV, CUST_CODE, ITEM_CODE, RECEIPT_DATE, SEQ_NUM"					
					
Table : POH_POReceiveLots					
POH_POReceiveLots	CUST_DIV	CHAR	1	2	"Customer number-Key=P/O#+line#+A$(1,32)"
POH_POReceiveLots	CUST_CODE	CHAR	3	8	
POH_POReceiveLots	ITEM_CODE	CHAR	11	10	Item number
POH_POReceiveLots	LOC_CODE	CHAR	21	4	Location code
POH_POReceiveLots	RECEIPT_DATE	DATE	25	6	Receipt date
POH_POReceiveLots	SEQ_NUM	CHAR	31	2	Sequence no
POH_POReceiveLots	RECVG_REPORT_NUM	CHAR	33	8	Receiving report
POH_POReceiveLots	PO_DIV	CHAR	41	2	P/O number
POH_POReceiveLots	PO_NUM	CHAR	43	7	
POH_POReceiveLots	PO_DATE	DATE	50	6	P/O date
POH_POReceiveLots	FACTORY_JOB_NUM	CHAR	56	12	Factory Job
POH_POReceiveLots	VEND_DIV	CHAR	68	2	Vendor Number
POH_POReceiveLots	VEND_CODE	CHAR	70	8	
POH_POReceiveLots	PLANT_CODE	CHAR	78	4	Plant number
POH_POReceiveLots	STARTING_NUM	CHAR	82	9	Starting number
POH_POReceiveLots	ENDING_NUM	CHAR	91	9	Ending number
POH_POReceiveLots	BIN_LOC	CHAR	100	10	Bin number
POH_POReceiveLots	ORDER_DIV	CHAR	110	2	Order number
POH_POReceiveLots	ORDER_NUM	CHAR	112	6	
POH_POReceiveLots	ORDER_LINE_NUM	CHAR	118	3	Line number on order
POH_POReceiveLots	PRIMARY_UM	CHAR	121	4	Primary unit
POH_POReceiveLots	PACKAGING_UM	CHAR	125	4	Packaging unit
POH_POReceiveLots	UM	CHAR	129	4	U/M
POH_POReceiveLots	CUST_PO	CHAR	133	15	Customer PO
POH_POReceiveLots	INV_NUM	CHAR	148	7	Billed on invoice number
POH_POReceiveLots	SHORT_OR_BROKEN_CTN	CHAR	155	1	Y = Short or broken carton
POH_POReceiveLots	TF_COMMENT	CHAR	156	40	Comments
POH_POReceiveLots	RECVG_AUDIT_NUM	CHAR	196	6	Received Audit Control Number
POH_POReceiveLots	RELEASED_ON_INV_NUM	CHAR	202	7	Released on invoice number
POH_POReceiveLots	REL_AUDIT_NUM	CHAR	209	6	Released Audit Control number
POH_POReceiveLots	ITEM_REV_DATE	CHAR	215	6	Form Revision Date
POH_POReceiveLots	POH_UNUSED_1	CHAR	221	13	*DO NOT USE - USED in ICF for flags
POH_POReceiveLots	LOT_NUM	CHAR	234	8	Lot Number (Release 4.0)
POH_POReceiveLots	PROD_CODE	CHAR	242	3	Product Code Override
POH_POReceiveLots	COMM_CODE	CHAR	245	5	Commission Code
POH_POReceiveLots	STORAGE_EXP_DATE	DATE	250	6	Storage Expiration Date
POH_POReceiveLots	STND_COST_UOM	CHAR	256	4	Standard Cost Unit of Measure
POH_POReceiveLots	PO_LINE_NO	CHAR	260	3	
POH_POReceiveLots	LOT_SLSP	CHAR	263	4	
POH_POReceiveLots	PRICE_CLASS	CHAR	267	3	190538
POH_POReceiveLots	TOTAL_COST	NUMBER		14.3	Total cost
POH_POReceiveLots	TOTAL_FRT	NUMBER		14.3	Total Freight
POH_POReceiveLots	UNITS_PER_PACK	NUMBER		14.3	Units Per Pack
POH_POReceiveLots	UNITS_PER_PRI_UNIT	NUMBER		14.3	Units Per Primary Unit
POH_POReceiveLots	QTY	NUMBER		14.3	Quantity
POH_POReceiveLots	SELL_PRICE	NUMBER		14.3	Sell Price
POH_POReceiveLots	UNITS_PER_UM	NUMBER		14.3	Units Per UM
POH_POReceiveLots	STND_UNIT_COST	NUMBER		14.3	Standard Unit Cost
POH_POReceiveLots	STND_UNIT_COST_QTY	NUMBER		14.3	Standard Unit Cost QTY
POH_POReceiveLots	POH_UNUSED_3	NUMBER		14.3	POH Unused 3
POH_POReceiveLots	POH_UNUSED_4	NUMBER		14.3	POH Unused 4
POH_POReceiveLots	POH_UNUSED_5	NUMBER		14.3	POH Unused 5
POH_POReceiveLots	POH_UNUSED_6	NUMBER		14.3	POH Unused 6
Keys :					
"Primary Key: PO_DIV, PO_NUM, ORDER_LINE_NUM, CUST_DIV, CUST_CODE, ITEM_CODE, LOC_CODE, RECEIPT_DATE, SEQ_NUM"					
					
Table : POI_ConsPickList					
POI_ConsPickList	WHSE	CHAR	1	4	Warehouse #
POI_ConsPickList	BIN_LOC	CHAR	5	10	Bin location
POI_ConsPickList	CUST_DIV	CHAR	15	2	Customer
POI_ConsPickList	CUST_CODE	CHAR	17	8	
POI_ConsPickList	ITEM_CODE	CHAR	25	10	Item number
POI_ConsPickList	SEQ_NUM	CHAR	35	3	Sequence #
POI_ConsPickList	ORDER_DIV	CHAR	38	2	Order number
POI_ConsPickList	ORDER_NUM	CHAR	40	6	
POI_ConsPickList	ORDER_LINE_NUM	CHAR	46	3	Order Line number
POI_ConsPickList	JOB_NUM	CHAR	49	12	Job number
POI_ConsPickList	STARTING_NUM	CHAR	61	9	Starting number
POI_ConsPickList	ENDING_NUM	CHAR	70	9	Ending number
POI_ConsPickList	ITEM_REV_DATE	CHAR	79	6	Form Rev date
POI_ConsPickList	VEND_DIV	CHAR	85	2	Vendor number
POI_ConsPickList	VEND_CODE	CHAR	87	8	
POI_ConsPickList	PLANT_CODE	CHAR	95	4	Vendor Plant
POI_ConsPickList	PO_DIV	CHAR	99	2	P/O number
POI_ConsPickList	PO_NUM	CHAR	101	7	
POI_ConsPickList	PRIMARY_UM	CHAR	108	4	Primary Unit
POI_ConsPickList	PACKAGING_UM	CHAR	112	4	Packaging Unit
POI_ConsPickList	QTY	NUMBER		14.3	Qty of Prim.units (not always whole #)
POI_ConsPickList	UNITS_PER_UNIT	NUMBER		14.3	Units Per Unit
POI_ConsPickList	UNITS_PER_PACK	NUMBER		14.3	Units Per Pack
POI_ConsPickList	QTY_IN_EACHES	NUMBER		14.3	Quantity in Eaches
Keys :					
"Primary Key: WHSE, BIN_LOC, CUST_DIV, CUST_CODE, ITEM_CODE, SEQ_NUM"					
					
Table : POJ_JobPostCmnt					
POJ_JobPostCmnt	PO_DIV	CHAR	1	2	Purchase Order Number
POJ_JobPostCmnt	PO_NUM	CHAR	3	7	
POJ_JobPostCmnt	MESSAGE_TYPE	CHAR	10	1	Future Use (Message Type)
POJ_JobPostCmnt	SEQ_NUM	CHAR	11	4	Future Use (Sequence Number)
POJ_JobPostCmnt	CUST_DIV	CHAR	15	2	Future Use (Customer Number)
POJ_JobPostCmnt	CUST_CODE	CHAR	17	8	
POJ_JobPostCmnt	ITEM_CODE	CHAR	25	10	Future use (Form Number)
POJ_JobPostCmnt	EST_SHIP_DATE	DATE	35	6	Estimated Ship Date
POJ_JobPostCmnt	COMMENT_1	CHAR	41	50	Comments Line 1
POJ_JobPostCmnt	COMMENT_2	CHAR	91	50	Comments Line 2
POJ_JobPostCmnt	POJ_UNUSED_1	CHAR	141	55	Not used
Keys :					
"Primary Key: PO_DIV, PO_NUM, MESSAGE_TYPE, SEQ_NUM"					
					
Table : POL_ProdLbl					
POL_ProdLbl	PRD_LABEL_TYPE	CHAR	1	1	
POL_ProdLbl	CUST_DIV	CHAR	2	2	
POL_ProdLbl	CUST_CODE	CHAR	4	8	
POL_ProdLbl	ITEM_CODE	CHAR	12	10	
POL_ProdLbl	LOT_SERIAL_NUM	CHAR	22	8	
POL_ProdLbl	UNUSED_1	CHAR	30	9	
POL_ProdLbl	SHIP_FROM_VEND_DIV	CHAR	39	2	
POL_ProdLbl	SHIP_FROM_VEND_CODE	CHAR	41	8	
POL_ProdLbl	SHIP_FROM_PLANT_CODE	CHAR	49	4	
POL_ProdLbl	SHIP_FROM_NAME	CHAR	53	35	
POL_ProdLbl	SHIP_FROM_ADDR_1	CHAR	88	35	
POL_ProdLbl	SHIP_FROM_ADDR_2	CHAR	123	35	
POL_ProdLbl	SHIP_FROM_ADDR_3	CHAR	158	35	
POL_ProdLbl	USER_ID	CHAR	193	15	Buyer ID if from WMS.  User ID if from Menu.
POL_ProdLbl	UNUSED_2	CHAR	208	204	
POL_ProdLbl	LEFT_RIGHT	CHAR	412	8	
POL_ProdLbl	TOP_BOTTOM	CHAR	420	8	
POL_ProdLbl	PLYS	CHAR	428	2	
POL_ProdLbl	REV_DATE	CHAR	430	6	
POL_ProdLbl	TF_DESC	CHAR	436	40	
POL_ProdLbl	SPER_TO_ORDER_FROM	CHAR	476	4	
POL_ProdLbl	RO_FROM	CHAR	480	50	
POL_ProdLbl	CUST_PO	CHAR	530	15	
POL_ProdLbl	FACTORY_JOB_NUM	CHAR	545	12	
POL_ProdLbl	RECV_DATE	DATE	557	6	
POL_ProdLbl	STARTING_NUM	CHAR	563	9	Beginning Form#
POL_ProdLbl	ENDING_NUM	CHAR	572	9	Ending Form Number
POL_ProdLbl	NOT_USED	CHAR	581	100	
POL_ProdLbl	QTY_PER_CTN	NUMBER		14.3	
POL_ProdLbl	NUM_LABELS	NUMBER		14.3	
POL_ProdLbl	NOT_USED_NUM_2	NUMBER		14.3	
POL_ProdLbl	NOT_USED_NUM_3	NUMBER		14.3	
POL_ProdLbl	NOT_USED_NUM_4	NUMBER		14.3	
Keys :					
"Primary Key: PRD_LABEL_TYPE, CUST_DIV, CUST_CODE, ITEM_CODE, LOT_SERIAL_NUM, USER_ID"					
"Alternate Key 1: USER_ID, PRD_LABEL_TYPE, CUST_DIV, CUST_CODE, ITEM_CODE, LOT_SERIAL_NUM"					
					
Table : PP0_PromProdSize					
PP0_PromProdSize	TF_SIZE	CHAR	1	2	
PP0_PromProdSize	SIZE_DESC	CHAR	3	40	
PP0_PromProdSize	PP0_UNUSED	CHAR	43	148	
Keys :					
Primary Key: TF_SIZE					
					
Table : PP1_PromProdColor					
PP1_PromProdColor	COLOR	CHAR	1	2	
PP1_PromProdColor	COLOR_DESC	CHAR	3	40	
PP1_PromProdColor	PP1_UNUSED	CHAR	43	148	
Keys :					
Primary Key: COLOR					
					
Table : PP2_PromProdOther					
PP2_PromProdOther	OTHER	CHAR	1	2	
PP2_PromProdOther	OTHER_DESC	CHAR	3	40	
PP2_PromProdOther	PP2_UNUSED	CHAR	43	148	
Keys :					
Primary Key: OTHER					
					
Table : PP3_PromProdPromoCode					
PP3_PromProdPromoCode	CUST_DIV	CHAR	1	2	Customer division
PP3_PromProdPromoCode	CUST_CODE	CHAR	3	8	Customer code
PP3_PromProdPromoCode	ITEM_CODE	CHAR	11	10	Item code
PP3_PromProdPromoCode	PROMO_CODE	CHAR	21	10	EC Promo Code
PP3_PromProdPromoCode	TF_UNUSED	CHAR	31	95	Unused string
Keys :					
"Primary Key: CUST_DIV, CUST_CODE, ITEM_CODE"					
"Alternate Key 1: CUST_DIV, CUST_CODE, PROMO_CODE, ITEM_CODE"					
					
Table : QS1_RFQForm					
QS1_RFQForm	RFQ_DIV	CHAR	1	2	Customer code
QS1_RFQForm	RFQ_CODE	CHAR	3	6	
QS1_RFQForm	RFQ_LINE_NUM	CHAR	9	3	
QS1_RFQForm	CUST_DIV	CHAR	12	2	
QS1_RFQForm	CUST_CODE	CHAR	14	8	
QS1_RFQForm	ITEM_CODE	CHAR	22	10	
QS1_RFQForm	PROD_CODE	CHAR	32	3	Top-bottom
QS1_RFQForm	LEFT_RIGHT	CHAR	35	8	
QS1_RFQForm	TOP_BOTTOM	CHAR	43	8	
QS1_RFQForm	PLYS	CHAR	51	2	
QS1_RFQForm	ITEM_DESC	CHAR	53	40	
QS1_RFQForm	VEND_DIV	CHAR	93	2	
QS1_RFQForm	VEND_CODE	CHAR	95	8	
QS1_RFQForm	PLANT_CODE	CHAR	103	4	
QS1_RFQForm	COST_UM	CHAR	107	4	
QS1_RFQForm	SELL_UM	CHAR	111	4	
QS1_RFQForm	NUMBERING	CHAR	115	1	"Finder's fee (Gp, Sales, Cost)"
QS1_RFQForm	DIST_ITEM	CHAR	116	1	Finder's fee vendor code
QS1_RFQForm	QS1_UNUSED_1	CHAR	117	2	
QS1_RFQForm	FMS	CHAR	119	1	
QS1_RFQForm	RO_DATE	CHAR	120	6	
QS1_RFQForm	FIND_FEE	CHAR	126	1	Date last ordered
QS1_RFQForm	FIND_FEE_VEND_DIV	CHAR	127	2	
QS1_RFQForm	FIND_FEE_VEND_CODE	CHAR	129	8	
QS1_RFQForm	LAST_ORDER_DATE	CHAR	137	6	
QS1_RFQForm	LAST_ORDER_DIV	CHAR	143	2	
QS1_RFQForm	LAST_ORDER_NUM	CHAR	145	6	
QS1_RFQForm	ENDING_NUM	CHAR	151	9	
QS1_RFQForm	PREV_JOB_NUM	CHAR	160	12	
QS1_RFQForm	PREV_JOB_NUM_DATE	CHAR	172	6	
QS1_RFQForm	ITEM_REVISION	CHAR	178	6	
QS1_RFQForm	FUNC_CODE	CHAR	184	12	
QS1_RFQForm	SRC_CUST_DIV	CHAR	196	2	
QS1_RFQForm	SRC_CUST_CODE	CHAR	198	8	
QS1_RFQForm	ACTIVE_STATUS	CHAR	206	1	
QS1_RFQForm	RON_MONTHS	CHAR	207	2	
QS1_RFQForm	QS1_UNUSED_4	CHAR	209	1	
QS1_RFQForm	OLD_ITEM_CODE	CHAR	210	10	Form contact person
